,Price_Change,Avg_G_Price,A_G,A_L,StrikePrice,ContractAmount,Utility_G,Utility_L,ThreatPoint_G,ThreatPoint_L,Nash_Product,Gamma,Factor,Production_Change,Avg_Production,Load_Change,Avg_Load,CaptureRate_Change,Avg_G_Capture_Rate,Load_CaptureRate_Change,Avg_Load_Capture_Rate
475,,,0.5,0.5,50.81750371020429,30.0,94.43874945587395,-287.0053781573778,84.73398740026025,-296.88096212466496,95.84019256275566,1.0,Load Sensitivity (Expected),,,1.05,151.43619500970638,,,,
476,,,0.5,0.5,50.82327677295875,30.0,94.44947805895862,-301.11425566105993,84.73398740026025,-311.0007570491247,96.0522118829515,1.0,Load Sensitivity (Expected),,,1.1,158.64459342256214,,,,
477,,,0.5,0.5,50.82854974504888,30.0,94.45927729846768,-315.223860697591,84.73398740026025,-325.12061978533,96.2488511809806,1.0,Load Sensitivity (Expected),,,1.15,165.8529918354179,,,,
478,,,0.5,0.5,50.83378511305946,30.0,94.46900665492484,-329.33398111340136,84.73398740026025,-339.2406410904189,96.44152562568057,1.0,Load Sensitivity (Expected),,,1.2,173.06139024827368,,,,
479,,,0.5,0.5,50.84271241785138,30.0,94.48559707041177,-357.5560072108384,84.73398740026025,-367.4806837005966,96.78157123065166,1.0,Load Sensitivity (Expected),,,1.3,187.47818707398517,,,,
480,,,0.5,0.5,50.84792737243195,30.0,94.49528849075122,-385.7854824524595,84.73398740026025,-395.72116247616884,96.98516425020321,1.0,Load Sensitivity (Expected),,,1.4,201.89498389969674,,,,
481,,,0.5,0.5,50.796141973770006,29.999999936197753,94.39905101467491,-272.7785868135194,84.73398740026025,-282.61941914271114,95.11227048042673,0.9999999978732584,Load Sensitivity (Std),,,0.6,144.20386526095646,,,,
482,,,0.5,0.5,50.79994097295446,30.0,94.40611103757709,-272.8048441317177,84.73398740026025,-282.6529590926986,95.25218549711722,1.0,Load Sensitivity (Std),,,0.7,144.20984809493,,,,
483,,,0.5,0.5,50.804294234857856,30.0,94.4142010967141,-272.8321776799472,84.73398740026025,-282.6885299164062,95.41159591644367,1.0,Load Sensitivity (Std),,,0.8,144.21583092890353,,,,
484,,,0.5,0.5,50.80652929535979,30.0,94.41835471118449,-272.8459550147562,84.73398740026025,-282.70653640482055,95.49349208064704,1.0,Load Sensitivity (Std),,,0.85,144.21882234589032,,,,
485,,,0.5,0.5,50.8099568402776,30.0,94.42472442697353,-272.8626847488536,84.73398740026025,-282.72464032910415,95.56961809733552,1.0,Load Sensitivity (Std),,,0.9,144.22181376287708,,,,
486,,,0.5,0.5,50.81064469385492,30.0,94.42600272730132,-272.87964732425496,84.73398740026025,-282.7429037646547,95.59483259489114,1.0,Load Sensitivity (Std),,,0.95,144.22480517986384,,,,
487,,,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,84.73398740026025,-282.76117290436883,95.62010571036438,1.0,Load Sensitivity (Std),,,1.0,144.22779659685062,,,,
488,,,0.5,0.5,50.812039271150184,30.0,94.42859439604081,-272.9136081627371,84.73398740026025,-282.77950201815617,95.6459635903742,1.0,Load Sensitivity (Std),,,1.05,144.23078801383738,,,,
489,,,0.5,0.5,50.8133996159761,30.0,94.43112244749571,-272.9319031633821,84.73398740026025,-282.7997260976646,95.6896116159443,1.0,Load Sensitivity (Std),,,1.1,144.23377943082417,,,,
490,,,0.5,0.5,50.81410668872659,29.99999993822828,94.4324364643275,-272.9509978854014,84.73398740026025,-282.82062462211957,95.72007218741719,0.9999999979409427,Load Sensitivity (Std),,,1.15,144.23677084781093,,,,
491,,,0.5,0.5,50.81379610937798,30.0,94.43185928693697,-272.9712967492901,84.73398740026025,-282.8415231465745,95.72019109335884,1.0,Load Sensitivity (Std),,,1.2,144.2397622647977,,,,
492,,,0.5,0.5,50.813095733096105,30.0,94.43055771453811,-273.0163913778241,84.73398740026025,-282.8840039565292,95.68199920346692,1.0,Load Sensitivity (Std),,,1.3,144.24574509877124,,,,
493,,,0.5,0.5,50.81082361689141,30.0,94.42633523611387,-273.0672269228596,84.73398740026025,-282.9298595434042,95.59206593555442,1.0,Load Sensitivity (Std),,,1.4,144.2517279327448,,,,
494,,,0.5,0.5,,,,,,,,,Prod. Capture Rate (Expected),,,,,0.6,,,
495,,,0.5,0.5,,,,,,,,,Prod. Capture Rate (Expected),,,,,0.7,,,
496,,,0.5,0.5,40.60809861490805,30.0,75.46569136576161,-274.7798456776144,67.62242026508721,-282.76117290436883,62.59971318262889,1.0,Prod. Capture Rate (Expected),,,,,0.8,0.4773170088297192,,
497,,,0.5,0.5,43.15923735381605,30.0,80.20670252531862,-274.30951756811146,71.90178051988525,-282.76117290436883,70.19033838442223,1.0,Prod. Capture Rate (Expected),,,,,0.85,0.5071062282019387,,
498,,,0.5,0.5,45.71017634570338,30.0,84.94734247697549,-273.83900336268107,76.18007523900285,-282.76117290436883,78.22304471447656,1.0,Prod. Capture Rate (Expected),,,,,0.9,0.5368954475741582,,
499,,,0.5,0.5,48.26075579201015,30.0,89.68731425265915,-273.3678091757027,80.45703352758994,-282.76117290436883,86.70338416827134,1.0,Prod. Capture Rate (Expected),,,,,0.95,0.5666846669463778,,
500,,,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,84.73398740026025,-282.76117290436883,95.62010571036438,1.0,Prod. Capture Rate (Expected),,,,,1.0,0.5964738863185973,,
501,,,0.5,0.5,53.360947763258466,30.0,99.16546088686428,-272.42359213600184,89.00735621507641,-282.76117290436883,105.01022749813315,1.0,Prod. Capture Rate (Expected),,,,,1.05,0.6262631056908167,,
502,,,0.5,0.5,55.909882445702856,30.0,103.90237604955095,-271.94928733068315,93.27820119705319,-282.76117290436883,114.86736282003477,1.0,Prod. Capture Rate (Expected),,,,,1.1,0.6560523250630362,,
503,,,0.5,0.5,58.457760456569275,30.0,108.63732750416219,-271.4737513403931,97.54562684409414,-282.76117290436883,125.19670121161582,1.0,Prod. Capture Rate (Expected),,,,,1.15,0.6858415444352558,,
504,,,0.5,0.5,61.00445367119873,30.0,113.37007714509096,-270.9965042605196,101.81153304232204,-282.76117290436883,135.982441374394,1.0,Prod. Capture Rate (Expected),,,,,1.2,0.7156307638074754,,
505,,,0.5,0.5,66.09748075790311,30.0,122.83490862827679,-270.04691043324743,110.34325143486114,-282.76117290436883,158.82220825635827,1.0,Prod. Capture Rate (Expected),,,,,1.3,0.7752092025519144,,
506,,,0.5,0.5,71.1889640898128,30.0,132.29687121272434,-269.10196812356,118.87496982740024,-282.76117290436883,183.33249956996337,1.0,Prod. Capture Rate (Expected),,,,,1.4,0.8347876412963534,,
507,,,0.5,0.5,50.784686984763354,29.999999931282126,94.37776317572249,-159.96366875297127,84.73398740026025,-169.77964216661255,94.66304661905515,0.9999999977094042,Load. Capture Rate (Expected),,,,,,,0.6,0.6248006030020277
508,,,0.5,0.5,50.796347273888344,30.0,94.3994325425518,-188.17437720631432,84.73398740026025,-198.01445300536108,95.10871283167722,1.0,Load. Capture Rate (Expected),,,,,,,0.7,0.7289080694909512
509,,,0.5,0.5,50.80273028133052,30.0,94.41129466084956,-216.40395619229042,84.73398740026025,-226.25392472479118,95.32117199614584,1.0,Load. Capture Rate (Expected),,,,,,,0.8,0.8330155359798745
510,,,0.5,0.5,50.80520978078563,30.0,94.4159025382682,-230.5222496486514,84.73398740026025,-240.37863871194776,95.42872247802492,1.0,Load. Capture Rate (Expected),,,,,,,0.85,0.8850692692243364
511,,,0.5,0.5,50.80772870171879,30.0,94.42058367617418,-244.6447395637691,84.73398740026025,-254.5053228777498,95.51548960754444,1.0,Load. Capture Rate (Expected),,,,,,,0.9,0.9371230024687982
512,,,0.5,0.5,50.81040465373137,30.0,94.42555663909488,-258.7699843405504,84.73398740026025,-268.6327868683109,95.58603358674405,1.0,Load. Capture Rate (Expected),,,,,,,0.95,0.9891767357132598
513,,,0.5,0.5,50.81133405384369,30.0,94.42728382712934,-272.8966127486191,84.73398740026025,-282.76117290436883,95.62010571036438,1.0,Load. Capture Rate (Expected),,,,,,,1.0,1.0412304689577219
514,,,0.5,0.5,50.812725973994894,30.0,94.42987055785845,-287.0242148215796,84.73398740026025,-296.8907637460486,95.66490554037752,1.0,Load. Capture Rate (Expected),,,,,,,1.05,1.0932842022021831
515,,,0.5,0.5,50.81372272235096,30.0,94.43172290520722,-301.1519316782525,84.73398740026025,-311.0203654027563,95.70146010833665,1.0,Load. Capture Rate (Expected),,,,,,,1.1,1.145337935446645
516,,,0.5,0.5,50.81476670945184,30.0,94.43366304057508,-315.2797378681859,84.73398740026025,-325.15014587495,95.73975610317807,1.0,Load. Capture Rate (Expected),,,,,,,1.15,1.1973916686911066
517,,,0.5,0.5,50.815719012751266,30.0,94.43543279166742,-329.4074331763037,84.73398740026025,-339.2799263471437,95.7774533739447,1.0,Load. Capture Rate (Expected),,,,,,,1.2,1.2494454019355685
518,,,0.5,0.5,50.81761951186656,30.0,94.438964660545,-357.66527529149073,84.73398740026025,-367.5413636305687,95.84721275131506,1.0,Load. Capture Rate (Expected),,,,,,,1.3,1.353552868424492
519,,,0.5,0.5,50.819535628178556,30.0,94.44252555226744,-385.92314694123525,84.73398740026025,-395.80285895286977,95.91756099579752,1.0,Load. Capture Rate (Expected),,,,,,,1.4,1.4576603349134152
520,0.6,,0.5,0.9,,,,,,,,,Price Sensitivity (Expected),,,,,,,,
521,0.7,0.06029906054826937,0.5,0.9,40.00000002406266,29.999999956579032,74.33560690915738,-219.18271475848678,56.407758437711905,-229.3026016245447,181.42779828285768,0.9999999985526344,Price Sensitivity (Expected),,,,,,,,
522,0.8,0.06876123472390708,0.5,0.9,42.92082803254808,29.99999995183353,79.76364497902067,-240.6324464373034,65.85852827336419,-254.77443726844058,196.64603295728637,0.999999998394451,Price Sensitivity (Expected),,,,,,,,
523,0.85,0.07299232181172596,0.5,0.9,45.45350980875088,29.99999995179879,84.47035590045724,-253.38451773967128,70.58112228713134,-267.51035509038843,196.19705494795508,0.999999998393293,Price Sensitivity (Expected),,,,,,,,
524,0.9,0.07722340889954481,0.5,0.9,47.98584236428611,29.99999995176123,89.17641783363797,-266.13592899813585,75.30222026661225,-280.24647431020026,195.77249343805008,0.999999998392041,Price Sensitivity (Expected),,,,,,,,
525,0.95,0.08145449598736366,0.5,0.9,50.517519194373456,29.999999951719168,93.88126117309218,-278.88610090388033,80.02085707559282,-292.98261790086895,195.38342194553047,0.9999999983906389,Price Sensitivity (Expected),,,,,,,,
526,1.0,0.08568558307518252,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Price Sensitivity (Expected),,,,,,,,
527,1.05,0.08991667016300138,0.5,0.9,55.57784860130069,29.999999924618223,103.28532760565591,-304.38072874268323,89.44436975736406,-318.4574675266592,194.83554815042606,0.9999999974872741,Price Sensitivity (Expected),,,,,,,,
528,1.1,0.09414775725082024,0.5,0.9,58.10823780965724,29.99999993307567,107.98777804274727,-317.12846697751337,94.15407974046815,-331.1978229761804,194.63122619292088,0.999999997769189,Price Sensitivity (Expected),,,,,,,,
529,1.15,0.09837884433863911,0.5,0.9,60.63855878309392,29.999999933823084,112.69010167163867,-329.8763074710017,98.86128736445272,-343.94013570199934,194.4860690546255,0.9999999977941028,Price Sensitivity (Expected),,,,,,,,
530,1.2,0.10260993142645797,0.5,0.9,63.16696089813932,29.999999937696185,117.38885931340944,-342.62498825841544,103.56679783246634,-356.68441327521913,194.3302369689701,0.9999999979232062,Price Sensitivity (Expected),,,,,,,,
531,1.3,0.11107210560209568,0.5,0.9,68.22493958430952,29.999999944807765,126.78855719449523,-368.1367755219295,112.97090341213925,-382.1841606504893,194.10190425385494,0.9999999981602589,Price Sensitivity (Expected),,,,,,,,
532,1.4,0.11953427977773338,0.5,0.9,73.2799380904978,29.999999950366647,136.1827167381839,-393.6449930328537,122.36457995302317,-407.6928695014076,194.1154785835186,0.9999999983455549,Price Sensitivity (Expected),,,,,,,,
533,0.6,0.08526004654766038,0.5,0.9,52.04735011207179,29.999999948783923,96.72428391765612,-276.9867474865296,88.42090300179038,-285.4306296469787,70.11276998689186,0.9999999982927974,Price Sensitivity (Expected),,,,,,,,
534,0.7,0.08536643067954093,0.5,0.9,52.30630613246803,29.999999950304574,97.20552524032516,-280.65191015005536,87.53151077257625,-290.48676437949536,95.14252210380404,0.9999999983434857,Price Sensitivity (Expected),,,,,,,,
535,0.8,0.08547281481142145,0.5,0.9,52.557122366843274,29.999999941498476,97.67163966353708,-284.304565496945,86.61606739726113,-295.54394694720247,124.2577938515631,0.9999999980499492,Price Sensitivity (Expected),,,,,,,,
536,0.85,0.08552600687736173,0.5,0.9,52.68011111908475,29.999999935828207,97.90020075086782,-286.130322082484,86.15029948154736,-298.08386979956094,140.45300549376523,0.9999999978609402,Price Sensitivity (Expected),,,,,,,,
537,0.9,0.085579198943302,0.5,0.9,52.803452947311186,29.99999993430604,98.12941799159171,-287.9650943605406,85.68014489807291,-300.6264414590824,157.62456776157867,0.9999999978102013,Price Sensitivity (Expected),,,,,,,,
538,0.95,0.08563239100924226,0.5,0.9,52.9254846199237,29.999999924848797,98.35620045091156,-289.7990962056433,85.20767016655522,-303.17161192280224,175.82892788509537,0.9999999974949599,Price Sensitivity (Expected),,,,,,,,
539,1.0,0.08568558307518252,0.5,0.9,53.04771854789412,29.9999998157971,98.58335876533842,-291.6334803672429,84.73398740026025,-305.71877175903205,195.0724312702268,0.9999999938599033,Price Sensitivity (Expected),,,,,,,,
540,1.05,0.08573877514112278,0.5,0.9,53.16992385017005,29.99999995171685,98.81046391700109,-293.46781031684606,84.25762680932475,-308.26855597544574,215.3928406417489,0.9999999983905616,Price Sensitivity (Expected),,,,,,,,
541,1.1,0.08579196720706306,0.5,0.9,53.290869373969755,29.999999951754216,99.03522788944707,-295.29975928395726,83.77656887434438,-310.818350459354,236.79289114016075,0.9999999983918072,Price Sensitivity (Expected),,,,,,,,
542,1.15,0.08584515927300333,0.5,0.9,53.4111590431084,29.99999995178461,99.25877302803808,-297.1304686541292,83.29307326096685,-313.3681449432622,259.2458645471895,0.9999999983928203,Price Sensitivity (Expected),,,,,,,,
543,1.2,0.0858983513389436,0.5,0.9,53.53113904960451,29.99999995181044,99.48174269261816,-298.9605927469728,82.80830913905075,-315.91805897968703,282.7391864680239,0.9999999983936814,Price Sensitivity (Expected),,,,,,,,
544,1.3,0.08600473547082413,0.5,0.9,53.770847819546745,29.999999951854345,99.92721511416381,-302.62036607117903,81.837702702722,-321.01803419141436,332.80484580258434,0.9999999983951449,Price Sensitivity (Expected),,,,,,,,
545,1.4,0.08611111960270466,0.5,0.9,54.00849004993033,29.999999951884757,100.36884709890853,-306.2772348872155,80.86144330917367,-326.1180094031418,387.0419999832554,0.9999999983961586,Price Sensitivity (Expected),,,,,,,,
546,,,0.5,0.9,53.37031147102682,29.99999995475253,58.77735886340254,-297.4352327752638,50.737960790928156,-305.71877175903205,66.59466733937302,0.9999999984917509,Production (Expected),0.6,56.80700928544175,,,,,,
547,,,0.5,0.9,53.273170406822956,29.999999953861014,68.75336626626941,-295.96509041683214,59.24065142783147,-305.71877175903205,92.78398923334035,0.9999999984620338,Production (Expected),0.7,66.27048774565624,,,,,,
548,,,0.5,0.9,53.18852403278365,29.99999994590897,78.71109225370628,-294.51307027488997,67.74077974047758,-305.71877175903205,122.93004721098936,0.9999999981969657,Production (Expected),0.8,75.73396620587074,,,,,,
549,,,0.5,0.9,53.15031652878265,29.99999993889053,83.68441959446582,-293.7894035885255,71.98928345545856,-305.71877175903205,139.51558480641424,0.9999999979630176,Production (Expected),0.85,80.46570543597798,,,,,,
550,,,0.5,0.9,53.113529474615,29.99999993359054,88.65288631963811,-293.06975459845546,76.23769261773694,-305.71877175903205,157.03999818723037,0.9999999977863514,Production (Expected),0.9,85.19744466608525,,,,,,
551,,,0.5,0.9,53.0794600691884,29.999999925682662,93.61918364211287,-292.35161771559547,80.48610178001532,-305.71877175903205,175.551928315721,0.9999999975227554,Production (Expected),0.95,89.92918389619248,,,,,,
552,,,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Production (Expected),1.0,94.66092312629972,,,,,,
553,,,0.5,0.9,53.01394006561618,29.999999950739873,103.53754798376328,-290.91607829822385,88.98104834776683,-305.71877175903205,215.47540197402154,0.9999999983579958,Production (Expected),1.05,99.39266235640697,,,,,,
554,,,0.5,0.9,52.98326255001101,29.999999950478802,108.49169366882502,-290.2082242074197,93.22739110634907,-305.71877175903205,236.75769073748182,0.9999999983492934,Production (Expected),1.1,104.12440158651421,,,,,,
555,,,0.5,0.9,52.95086735310088,29.999999949429746,113.4363532543565,-289.498865353977,97.47338932220424,-305.71877175903205,258.91778092677913,0.9999999983143248,Production (Expected),1.15,108.85614081662146,,,,,,
556,,,0.5,0.9,52.92096264502143,29.999999949467053,118.38045246255373,-288.8008730355161,101.7193875380594,-305.71877175903205,281.8702090185196,0.9999999983155684,Production (Expected),1.2,113.58788004672874,,,,,,
557,,,0.5,0.9,52.866884387611336,29.999999949507476,128.26557565623705,-287.4023249205064,110.20572274039606,-305.71877175903205,330.7923358445945,0.9999999983169159,Production (Expected),1.3,123.05135850694322,,,,,,
558,,,0.5,0.9,52.81853060042174,29.99999994882865,138.14520028408074,-286.01722465159276,118.6912768744575,-305.71877175903205,383.2723884792084,0.9999999982942883,Production (Expected),1.4,132.51483696715772,,,,,,
559,,,0.5,0.9,52.89841422209357,29.99999995082686,99.03177613884766,-291.3336845460646,84.7911749638497,-305.71877175903205,204.8522898674324,0.9999999983608954,Production (Std),0.6,94.65046771663779,,,,,,
560,,,0.5,0.9,52.9366193446166,29.99999995104264,98.92169859555739,-291.41032526043585,84.78094491701714,-305.71877175903205,202.33221745922054,0.999999998368088,Production (Std),0.7,94.65308156905328,,,,,,
561,,,0.5,0.9,52.97483781101863,29.999999951257866,98.8113838126355,-291.48697097314675,84.77023236964762,-305.71877175903205,199.83087014104942,0.9999999983752622,Production (Std),0.8,94.65569542146878,,,,,,
562,,,0.5,0.9,52.993518744116486,29.999999951363183,98.7553299356873,-291.52447656292816,84.76308012100841,-305.71877175903205,198.61012432718212,0.9999999983787727,Production (Std),0.85,94.65700234767651,,,,,,
563,,,0.5,0.9,53.01167705466432,29.999999951465057,98.6982389433334,-291.5609892868224,84.75385163888521,-305.71877175903205,197.42160216461923,0.9999999983821686,Production (Std),0.9,94.65830927388426,,,,,,
564,,,0.5,0.9,53.02979476089632,29.99999995156679,98.64101012964198,-291.59742045388793,84.74434551157236,-305.71877175903205,196.2396830415275,0.9999999983855596,Production (Std),0.95,94.65961620009199,,,,,,
565,,,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Production (Std),1.0,94.66092312629972,,,,,,
566,,,0.5,0.9,53.06545762191445,29.99999992543096,98.52530299540665,-291.6691863357152,84.72282732713,-305.71877175903205,193.9190609547049,0.9999999975143653,Production (Std),1.05,94.66223005250747,,,,,,
567,,,0.5,0.9,53.08308991391763,29.999999934634342,98.46698828009244,-291.70468585701116,84.71114371196632,-305.71877175903205,192.775587432567,0.9999999978211448,Production (Std),1.1,94.66353697871521,,,,,,
568,,,0.5,0.9,53.10075545784763,29.999999936484045,98.40867469918228,-291.7402435479903,84.69946009680262,-305.71877175903205,191.63464307058956,0.9999999978828015,Production (Std),1.15,94.66484390492295,,,,,,
569,,,0.5,0.9,53.118454243915934,29.999999941515004,98.35036206495423,-291.77585937235597,84.68777648163892,-305.71877175903205,190.49623376362908,0.9999999980505001,Production (Std),1.2,94.66615083113068,,,,,,
570,,,0.5,0.9,53.153839646712896,29.999999949517058,98.23353215626274,-291.84705397399324,84.66399387773109,-305.71877175903205,188.23280547307246,0.9999999983172353,Production (Std),1.3,94.66876468354616,,,,,,
571,,,0.5,0.9,53.18861047260726,29.99999995255851,98.11532577361035,-291.9170689123536,84.63745012634473,-305.71877175903205,186.0176346880439,0.9999999984186171,Production (Std),1.4,94.67137853596165,,,,,,
572,,,0.5,0.9,52.79054628737987,29.999999903627838,98.10543237791035,-170.12046810497853,84.73398740026025,-183.73870068855595,182.09544768414727,0.9999999967875945,Load Sensitivity (Expected),,,0.6,86.56060929400454,,,,
573,,,0.5,0.9,52.918626477232785,29.99999986780055,98.34345533838687,-200.38062087649598,84.73398740026025,-214.22656983527952,188.4359984275023,0.9999999955933517,Load Sensitivity (Expected),,,0.7,100.97740611971606,,,,
574,,,0.5,0.9,52.97746344268084,29.9999999501981,98.45279738757228,-230.76180606868692,84.73398740026025,-244.7170855172451,191.44982707461014,0.9999999983399366,Load Sensitivity (Expected),,,0.8,115.3942029454276,,,,
575,,,0.5,0.9,52.99826152765161,29.999999848852774,98.49144833014168,-245.97016756285694,84.73398740026025,-259.9659907369885,192.54699049964387,0.9999999949617592,Load Sensitivity (Expected),,,0.85,122.60260135828335,,,,
576,,,0.5,0.9,53.01846011808054,29.999999950160458,98.52898520608416,-261.18014914683334,84.73398740026025,-275.21497143096786,193.61034261476425,0.9999999983386819,Load Sensitivity (Expected),,,0.9,129.8109997711391,,,,
577,,,0.5,0.9,53.03322730812513,29.999999826109338,98.55642838939241,-276.3999346571055,84.73398740026025,-290.4648741788458,194.41179655496742,0.9999999942036446,Load Sensitivity (Expected),,,0.95,137.01939818399487,,,,
578,,,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Load Sensitivity (Expected),,,1.0,144.22779659685062,,,,
579,,,0.5,0.9,53.05909430822107,29.99999981033031,98.60449936561858,-306.8676426085548,84.73398740026025,-320.97277677917555,195.6454322865801,0.9999999936776769,Load Sensitivity (Expected),,,1.05,151.43619500970638,,,,
580,,,0.5,0.9,53.06949295904106,29.99999980488401,98.62382411520119,-322.10200677741045,84.73398740026025,-336.22679206681335,196.19096130340603,0.9999999934961337,Load Sensitivity (Expected),,,1.1,158.64459342256214,,,,
581,,,0.5,0.9,53.07887365375128,29.999999801089217,98.64125710539713,-337.3376804189429,84.73398740026025,-351.4809294155934,196.6939783033247,0.9999999933696406,Load Sensitivity (Expected),,,1.15,165.8529918354179,,,,
582,,,0.5,0.9,53.08830349911283,29.999999796239692,98.65878143652309,-352.57428167174106,84.73398740026025,-366.7353521883637,197.1899902769647,0.9999999932079897,Load Sensitivity (Expected),,,1.2,173.06139024827368,,,,
583,,,0.5,0.9,53.103917664496414,29.99999979922833,98.68779864825188,-383.05069710690526,84.73398740026025,-397.24419773390434,198.05342869739616,0.999999993307611,Load Sensitivity (Expected),,,1.3,187.47818707398517,,,,
584,,,0.5,0.9,53.1128420614635,29.99999978862295,98.704383658207,-413.54052210667817,84.73398740026025,-427.7538283771551,198.56552073412237,0.9999999929540984,Load Sensitivity (Expected),,,1.4,201.89498389969674,,,,
585,,,0.5,0.9,53.01824837698782,29.99999995079703,98.5285917086083,-291.4285330533871,84.73398740026025,-305.47122616446404,193.71339489087117,0.9999999983599009,Load Sensitivity (Std),,,0.6,144.20386526095646,,,,
586,,,0.5,0.9,53.02512088528432,29.999999824763066,98.5413634927539,-291.47400512218456,84.73398740026025,-305.52969528033753,194.0722002531797,0.9999999941587688,Load Sensitivity (Std),,,0.7,144.20984809493,,,,
587,,,0.5,0.9,53.03295842826419,29.999999820146776,98.55592870486366,-291.5213028038099,84.73398740026025,-305.59181996890726,194.48186238139087,0.9999999940048925,Load Sensitivity (Std),,,0.8,144.21583092890353,,,,
588,,,0.5,0.9,53.0369823863563,29.99999981890437,98.56340678881392,-291.5451506375108,84.73398740026025,-305.6232802510011,194.69235863137465,0.999999993963479,Load Sensitivity (Std),,,0.85,144.21882234589032,,,,
589,,,0.5,0.9,53.041053398764454,29.999999761328812,98.57097231007097,-291.56908751320367,84.73398740026025,-305.6549159176596,194.9053950746399,0.9999999920442938,Load Sensitivity (Std),,,0.9,144.22181376287708,,,,
590,,,0.5,0.9,53.046475587627626,29.999999951675402,98.58104887948016,-291.6038914085749,84.73398740026025,-305.6868387045987,195.0074370166555,0.9999999983891801,Load Sensitivity (Std),,,0.95,144.22480517986384,,,,
591,,,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Load Sensitivity (Std),,,1.0,144.22779659685062,,,,
592,,,0.5,0.9,53.04898875157885,29.999999815037324,98.58571929926008,-291.66312075802085,84.73398740026025,-305.75081276679737,195.13893278125462,0.9999999938345775,Load Sensitivity (Std),,,1.05,144.23078801383738,,,,
593,,,0.5,0.9,53.05116132496426,29.999999813766923,98.58975678808184,-291.69446667127,84.73398740026025,-305.78626471286043,195.25270392403309,0.9999999937922308,Load Sensitivity (Std),,,1.1,144.23377943082417,,,,
594,,,0.5,0.9,53.05173477979753,29.999999951952677,98.59082251054457,-291.7274455139642,84.73398740026025,-305.8229306598275,195.3188134656894,0.9999999983984226,Load Sensitivity (Std),,,1.15,144.23677084781093,,,,
595,,,0.5,0.9,53.05173909648985,29.999999951952653,98.59083053264314,-291.76410332587113,84.73398740026025,-305.85959660679447,195.31903926731172,0.9999999983984218,Load Sensitivity (Std),,,1.2,144.2397622647977,,,,
596,,,0.5,0.9,53.0497821417027,29.999999827328978,98.58719372940541,-291.8412503599037,84.73398740026025,-305.934159270609,195.23197491784845,0.9999999942442993,Load Sensitivity (Std),,,1.3,144.24574509877124,,,,
597,,,0.5,0.9,53.04719188468701,29.999999815299947,98.58238001954591,-291.9329742102613,84.73398740026025,-306.0147965328799,195.01060431864377,0.9999999938433316,Load Sensitivity (Std),,,1.4,144.2517279327448,,,,
598,,,0.5,0.9,,,,,,,,,Prod. Capture Rate (Expected),,,,,0.6,,,
599,,,0.5,0.9,40.00000000661713,29.99999995461908,74.33560687623267,-301.2598701400572,59.06022032397597,-305.71877175903205,68.11144582832385,0.9999999984873027,Prod. Capture Rate (Expected),,,,,0.7,0.4177385700852802,,
600,,,0.5,0.9,42.397208865650356,29.999999950290185,78.79055626685343,-294.3603861719857,67.62242026508721,-305.71877175903205,126.85199499663506,0.9999999983430061,Prod. Capture Rate (Expected),,,,,0.8,0.4773170088297192,,
601,,,0.5,0.9,45.06023244390208,29.999999784672326,83.73949309256801,-293.6794085245307,71.90178051988525,-305.71877175903205,142.5185215281514,0.9999999928224109,Prod. Capture Rate (Expected),,,,,0.85,0.5071062282019387,,
602,,,0.5,0.9,47.72296790621397,29.99999979633837,88.68789450571914,-292.9978862618974,76.18007523900285,-305.71877175903205,159.11053671075263,0.999999993211279,Prod. Capture Rate (Expected),,,,,0.9,0.5368954475741582,,
603,,,0.5,0.9,50.385343822207716,29.999999806445608,93.63562774152345,-292.3156844395033,80.45703352758994,-305.71877175903205,176.63384899798734,0.9999999935481869,Prod. Capture Rate (Expected),,,,,0.95,0.5666846669463778,,
604,,,0.5,0.9,53.04771854789411,29.9999998157971,98.5833587653384,-291.63348036724284,84.73398740026025,-305.71877175903205,195.07243127022736,0.9999999938599033,Prod. Capture Rate (Expected),,,,,1.0,0.5964738863185973,,
605,,,0.5,0.9,55.709127426892096,29.99999995191592,103.52929488839928,-290.9494507392596,89.00735621507641,-305.71877175903205,214.47917409575402,0.9999999983971973,Prod. Capture Rate (Expected),,,,,1.05,0.6262631056908167,,
606,,,0.5,0.9,58.369858589435744,29.999999952136278,108.47397153058364,-290.26414025407695,93.27820119705319,-305.71877175903205,234.84503093864177,0.9999999984045426,Prod. Capture Rate (Expected),,,,,1.1,0.6560523250630362,,
